Date,DAL,UAL,Señales,Hedge Ratio,Sigma,Trade,Accion_DAL,Accion_UAL,Cerrar Posicion,Capital Actual,Ventas Long,Ventas Short,Gasto Long,Gasto Short,Comisión Short,Long shares DAL,Short shares DAL,Long shares UAL,Short shares UAL,Nuevo Capital,Long DAL shares acumuladas,Short DAL shares acumuladas,Long UAL shares acumuladas,Short UAL shares acumuladas,Dinero acumulado Long,Dinero acumulado Short,Dinero en activos Long a día de hoy,Dinero en activos Short a día de hoy,Ganancia/Perdida activo short
2019-10-04,52.098567962646484,84.29000091552734,0.0,0.5887397000889422,N/A,N/A,N/A,N/A,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,733287.3440742493,674910.0373306274,37367.763107299805
2019-10-07,51.662879943847656,84.8499984741211,-1.0,0.5797046039813225,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,727155.0352096558,679393.9377822876,32883.86265563965
2019-10-08,51.50797653198242,84.69000244140625,-1.0,0.5789710772433617,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,724974.7696876526,678112.8495483398,34164.9508895874
2019-10-09,52.205074310302734,86.45999908447266,-1.0,0.5751611184180468,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,734786.420917511,692285.2126693726,19992.587768554688
2019-10-10,51.41115188598633,87.33999633789062,-1.0,0.5602395870423819,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,723611.9627952576,699331.3506774902,12946.449760437012
2019-10-11,51.26591873168945,87.1500015258789,-1.0,0.5597946028202797,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,721567.806148529,697810.0622177124,14467.738220214844
2019-10-14,51.304649353027344,86.97000122070312,-1.0,0.5613974430488251,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,722112.9396438599,696368.7997741699,15909.000663757324
2019-10-15,51.93397521972656,87.87999725341797,-1.0,0.5627487559794935,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,730970.7012176514,703655.1380081177,8622.66242980957
2019-10-16,51.47891616821289,89.69999694824219,-1.0,0.5461772673393238,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,724565.7450675964,718227.8755645752,-5950.075126647949
2019-10-17,51.67256164550781,89.45999908447266,-1.0,0.5498040575875979,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,727291.3051605225,716306.2126693726,-4028.4122314453125
2019-10-18,52.11793518066406,90.08999633789062,-1.0,0.5509046942676279,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,733559.9376678467,721350.6006774902,-9072.800239562988
2019-10-21,52.84408950805664,90.77999877929688,-1.0,0.5547228277398429,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,743780.5598258972,726875.4502258301,-14597.649787902832
2019-10-22,52.9118537902832,89.70999908447266,-1.0,0.5620725550882694,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,744734.3420982361,718307.9626693726,-6030.1622314453125
2019-10-23,52.4856071472168,89.9000015258789,-1.0,0.55614114961548,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,738734.9205970764,719829.3122177124,-7551.511779785156
2019-10-24,52.46609878540039,89.80999755859375,-1.0,0.5564810716300614,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,738460.3404045105,719108.6504516602,-6830.85001373291
2019-10-25,53.25617218017578,91.63999938964844,-1.0,0.5539784676601439,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,749580.6234359741,733761.475112915,-21483.674674987793
2019-10-28,53.812137603759766,92.19000244140625,-1.0,0.5567074707201946,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,757405.8367729187,738165.3495483398,-25887.549110412598
2019-10-29,54.016971588134766,91.02999877929688,-1.0,0.5660229024024283,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,760288.8751029968,728877.2002258301,-16599.399787902832
2019-10-30,53.95844268798828,91.66999816894531,-1.0,0.5614259146660866,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,759465.0808334351,734001.6753387451,-21723.87490081787
2019-10-31,53.72435760498047,90.83999633789062,-1.0,0.5639728768926583,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,756170.3332901001,727355.8506774902,-15078.050239562988
2019-11-01,54.64121627807617,91.6500015258789,-1.0,0.5690021799805015,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,769075.1191139221,733841.5622177124,-21563.761779785156
2019-11-04,55.48005676269531,92.38999938964844,-1.0,0.5735319474179535,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,780881.7989349365,739766.725112915,-27488.924674987793
2019-11-05,56.094539642333984,93.12000274658203,-1.0,0.5756381767181351,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,789530.6454658508,745611.8619918823,-33334.06155395508
2019-11-06,56.16282653808594,93.33999633789062,-1.0,0.5750128157581629,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,790491.7835235596,747373.3506774902,-35095.55023956299
2019-11-07,56.24085235595703,93.80000305175781,-1.0,0.5730227726235867,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,791589.9969100952,751056.6244354248,-38778.82399749756
2019-11-08,56.16282653808594,93.44000244140625,-1.0,0.5743940684171601,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,790491.7835235596,748174.0995483398,-35896.2991104126
2019-11-11,55.80192565917969,93.52999877929688,-1.0,0.5699823284909717,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,785412.1036529541,748894.7002258301,-36616.89978790283
2019-11-12,55.811683654785156,92.72000122070312,-1.0,0.5750561522265578,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,785549.4474411011,742409.0497741699,-30131.249336242676
2019-11-13,55.10940170288086,92.41999816894531,-1.0,0.5693290856547369,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,775664.8289680481,740006.9253387451,-27729.12490081787
2019-11-14,55.15816879272461,92.5199966430664,-1.0,0.5692407573869199,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,776351.2257575989,740807.6131210327,-28529.81268310547
2019-11-15,55.45078659057617,92.51000213623047,-1.0,0.5724648546338675,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,780469.8212623596,740727.5871047974,-28449.786666870117
2019-11-18,55.67512893676758,92.7699966430664,-1.0,0.5732792016442527,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,783627.4397850037,742809.3631210327,-30531.56268310547
2019-11-19,55.66537094116211,93.29000091552734,-1.0,0.5699753524060966,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,783490.0959968567,746973.0373306274,-34695.236892700195
2019-11-20,54.299827575683594,91.69999694824219,-1.0,0.5649874479442047,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,764270.0731277466,734241.8755645752,-21964.07512664795
2019-11-21,53.948699951171875,90.97000122070312,-1.0,0.5656599884831746,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,759327.9518127441,728396.7997741699,-16118.999336242676
2019-11-22,54.729000091552734,91.77999877929688,-1.0,0.5691765137160218,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,770310.6762886047,734882.4502258301,-22604.649787902832
2019-11-25,54.96309280395508,92.5199966430664,-1.0,0.5671508291278835,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,773605.5312156677,740807.6131210327,-28529.81268310547
2019-11-26,56.045772552490234,92.76000213623047,-1.0,0.5773599738290202,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,788844.2486763,742729.3371047974,-30451.536666870117
2019-11-27,55.66537094116211,93.05000305175781,-1.0,0.5714690938253282,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,783490.0959968567,745051.3744354248,-32773.57399749756
2019-11-29,55.89947509765625,92.80000305175781,-1.0,0.5755281961119914,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,786785.1119995117,743049.6244354248,-30771.82399749756
2019-12-02,55.35325241088867,91.62999725341797,-1.0,0.5769115760946424,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,779097.027683258,733681.3880081177,-21403.58757019043
2019-12-03,54.251060485839844,88.87000274658203,-1.0,0.5823838408270949,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,763583.6763381958,711582.1119918823,695.6884460449219
2019-12-04,54.68022918701172,88.16999816894531,-1.0,0.5918547634234459,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,769624.2258071899,705977.1753387451,6300.625099182129
2019-12-05,54.50466537475586,87.86000061035156,-1.0,0.5919448182494143,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,767153.1651496887,703495.024887085,8782.775550842285
2019-12-06,54.75825881958008,88.58000183105469,-1.0,0.5899924582680334,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,770722.4928855896,709260.0746612549,3017.7257766723633
2019-12-09,54.4266357421875,87.61000061035156,-1.0,0.5927313435339888,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,766054.8980712891,701493.274887085,10784.525550842285
2019-12-10,54.16327667236328,86.51000213623047,-1.0,0.5972082687075546,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,762348.1191635132,692685.5871047974,19592.213333129883
2019-12-11,53.72435760498047,87.0199966430664,-1.0,0.5886524648392061,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,756170.3332901001,696769.1131210327,15508.687316894531
2019-12-12,55.29472732543945,88.47000122070312,-1.0,0.5967878375990506,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,778273.2871055603,708379.2997741699,3898.500663757324
2019-12-13,55.333744049072266,87.58000183105469,-1.0,0.6032802035499676,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,778822.4474906921,701253.0746612549,11024.725776672363
2019-12-16,56.98214340209961,88.62999725341797,-1.0,0.6147650037575499,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,802023.668384552,709660.3880081177,2617.4124298095703
2019-12-17,57.24549865722656,89.36000061035156,-1.0,0.6126861475741561,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,805730.3936004639,715505.524887085,-3227.724449157715
2019-12-18,57.138214111328125,88.83999633789062,-1.0,0.6150609063815053,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,804220.3636169434,711341.8506774902,935.9497604370117
2019-12-19,57.68442916870117,89.22000122070312,-1.0,0.6185666470113894,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,811908.340549469,714384.5497741699,-2106.749336242676
2019-12-20,57.518611907958984,89.27999877929688,-1.0,0.6162936645185747,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,809574.4626045227,714864.9502258301,-2587.149787902832
2019-12-23,57.97704315185547,89.44000244140625,-1.0,0.6203179307576671,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,816026.8823623657,716146.0995483398,-3868.2991104125977
2019-12-24,57.92827606201172,89.1500015258789,-1.0,0.6217874263095252,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,815340.4855728149,713824.0622177124,-1546.2617797851562
2019-12-26,58.094093322753906,89.26000213623047,-1.0,0.6228790520395574,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,817674.3635177612,714704.8371047974,-2427.036666870117
2019-12-27,57.62590789794922,88.37000274658203,-1.0,0.6238516261552168,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,811084.6536636353,707578.6119918823,4699.188446044922
2019-12-30,57.21623611450195,87.95999908447266,-1.0,0.6221044300738219,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,805318.523311615,704295.7126693726,7982.0877685546875
2019-12-31,57.040672302246094,88.08999633789062,-1.0,0.6191926495192901,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,802847.4626541138,705336.6006774902,6941.199760437012
2020-01-02,57.58688735961914,89.73999786376953,-1.0,0.6138706204442147,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,810535.4395866394,718548.1628952026,-6270.362457275391
2020-01-03,56.631004333496094,87.9000015258789,-1.0,0.6158351965065407,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,797081.3859939575,703815.3122177124,8462.488220214844
2020-01-06,56.24085235595703,87.69999694824219,-1.0,0.6127931903944389,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,791589.9969100952,702213.8755645752,10063.92487335205
2020-01-07,56.19208526611328,86.7699966430664,-1.0,0.6187812568481643,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,790903.6001205444,694767.3631210327,17510.43731689453
2020-01-08,57.40156936645508,87.30000305175781,-1.0,0.6288937215439822,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,807927.0888328552,699011.1244354248,13266.676002502441
2020-01-09,57.50885772705078,87.94999694824219,-1.0,0.6254597848912546,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,809437.1725082397,704215.6255645752,8062.174873352051
2020-01-10,57.78196716308594,87.30999755859375,-1.0,0.633156680212692,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,813281.1878204346,699091.1504516602,13186.64998626709
2020-01-13,58.025814056396484,86.88999938964844,-1.0,0.6390153037082369,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,816713.3328437805,695728.225112915,16549.575325012207
2020-01-14,59.93757629394531,87.8499984741211,-1.0,0.6538343458230944,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,843621.3863372803,703414.9377822876,8862.862655639648
2020-01-15,60.103389739990234,88.29000091552734,-1.0,0.6524525566686595,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,845955.2105903625,706938.0373306274,5339.763107299805
2020-01-16,60.356990814208984,89.54000091552734,-1.0,0.6461550497380432,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,849524.6457099915,716946.7873306274,-4668.986892700195
2020-01-17,60.5032958984375,89.69999694824219,-1.0,0.6466336348794529,+1.5,Short,Long,Short,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,851583.8897705078,718227.8755645752,-5950.075126647949
2020-01-21,58.85489273071289,85.79000091552734,0.0,0.656767067311461,N/A,N/A,N/A,N/A,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,828382.6151847839,686920.5373306274,25357.263107299805
2020-01-22,58.172122955322266,83.33999633789062,0.0,0.6677886154730189,N/A,N/A,N/A,N/A,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,818772.6305961609,667303.3506774902,44974.44976043701
2020-01-23,58.786617279052734,84.87999725341797,0.0,0.6628881095774907,N/A,N/A,N/A,N/A,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,827421.6382026672,679634.1380081177,32643.66242980957
2020-01-24,57.362552642822266,81.9000015258789,0.0,0.669548061669076,N/A,N/A,N/A,N/A,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,807377.9284477234,655773.3122177124,56504.488220214844
2020-01-27,55.43128204345703,77.62999725341797,0.0,0.6812888425088257,N/A,N/A,N/A,N/A,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,780195.2947616577,621583.3880081177,90694.41242980957
2020-01-28,56.065277099609375,77.05000305175781,0.0,0.6946095820333462,N/A,N/A,N/A,N/A,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,789118.775177002,616939.3744354248,95338.42600250244
2020-01-29,55.25571823120117,75.20999908447266,0.0,0.7007853521717116,N/A,N/A,N/A,N/A,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,777724.2341041565,602206.4626693726,110071.33776855469
2020-01-30,55.694637298583984,77.75,0.0,0.6833465032819155,N/A,N/A,N/A,N/A,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,783902.0199775696,622544.25,89733.55043792725
2020-01-31,54.36811447143555,74.80000305175781,0.0,0.6924347661973416,N/A,N/A,N/A,N/A,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,765231.2111854553,598923.6244354248,113354.17600250244
2020-02-03,54.66072463989258,74.91000366210938,0.0,0.6953252443961692,N/A,N/A,N/A,N/A,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,769349.699306488,599804.3993225098,112473.40111541748
2020-02-04,56.50420379638672,78.88999938964844,0.0,0.6834151615280488,N/A,N/A,N/A,N/A,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,795296.6684341431,631672.225112915,80605.5753250122
2020-02-05,57.44057846069336,81.8499984741211,0.0,0.6699931261205043,N/A,N/A,N/A,N/A,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,808476.141834259,655372.9377822876,56904.86265563965
2020-02-06,56.74806213378906,80.5,0.0,0.6726122213034907,N/A,N/A,N/A,N/A,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,798728.974533081,644563.5,67714.30043792725
2020-02-07,56.494449615478516,79.4800033569336,0.0,0.6780303617813086,N/A,N/A,N/A,N/A,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,795159.3783378601,636396.3868789673,75881.41355895996
2020-02-10,56.28961944580078,79.47000122070312,0.0,0.6755388664668867,N/A,N/A,N/A,N/A,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,792276.393699646,636316.2997741699,75961.50066375732
2020-02-11,57.21623611450195,80.52999877929688,0.0,0.6781637226734845,N/A,N/A,N/A,N/A,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,805318.523311615,644803.7002258301,67474.10021209717
2020-02-12,58.006309509277344,82.19999694824219,0.0,0.6739725354215514,N/A,N/A,N/A,N/A,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,816438.8063430786,658175.3755645752,54102.42487335205
2020-02-13,57.67467498779297,80.98999786376953,0.0,0.6799189323472539,N/A,N/A,N/A,N/A,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,811771.050453186,648486.9128952026,63790.88754272461
2020-02-14,57.45033645629883,79.55000305175781,0.0,0.6893513034799191,N/A,N/A,N/A,N/A,N/A,250153.8984874201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,250153.8984874201,14075,0,0,8007,748955.7542620325,712277.8004379272,808613.485622406,636956.8744354248,75320.92600250244
